Country,Requests,Dates
MS,15000,2018-10-01 00:00:00
KM,14000,2018-10-01 00:00:00
CF,12000,2018-10-01 00:00:00
GW,12000,2018-10-01 00:00:00
VA,12000,2018-10-01 00:00:00
BL,8000,2018-10-01 00:00:00
ST,8000,2018-10-01 00:00:00
FK,8000,2018-10-01 00:00:00
PM,7000,2018-10-01 00:00:00
IO,7000,2018-10-01 00:00:00
SH,6000,2018-10-01 00:00:00
NR,4000,2018-10-01 00:00:00
NF,4000,2018-10-01 00:00:00
CX,4000,2018-10-01 00:00:00
KP,3000,2018-10-01 00:00:00
NU,3000,2018-10-01 00:00:00
WF,3000,2018-10-01 00:00:00
CC,2000,2018-10-01 00:00:00
UM,1000,2018-10-01 00:00:00
AQ,1000,2018-10-01 00:00:00
TV,1000,2018-10-01 00:00:00
TK,1000,2018-10-01 00:00:00
EH,1000,2018-10-01 00:00:00
HM,1000,2018-10-01 00:00:00
US,2964208000,2018-11-01 00:00:00
GB,752474000,2018-11-01 00:00:00
IN,660233000,2018-11-01 00:00:00
CA,336561000,2018-11-01 00:00:00
AU,205436000,2018-11-01 00:00:00
DE,182966000,2018-11-01 00:00:00
IR,180733000,2018-11-01 00:00:00
PK,162968000,2018-11-01 00:00:00
CN,123519000,2018-11-01 00:00:00
PH,105262000,2018-11-01 00:00:00
FR,85627000,2018-11-01 00:00:00
NL,83929000,2018-11-01 00:00:00
IE,71040000,2018-11-01 00:00:00
ID,64819000,2018-11-01 00:00:00
RU,63068000,2018-11-01 00:00:00
MY,56802000,2018-11-01 00:00:00
IT,54461000,2018-11-01 00:00:00
SE,53976000,2018-11-01 00:00:00
SG,53610000,2018-11-01 00:00:00
ES,49365000,2018-11-01 00:00:00
BR,46292000,2018-11-01 00:00:00
JP,44341000,2018-11-01 00:00:00
ZA,41151000,2018-11-01 00:00:00
PL,40713000,2018-11-01 00:00:00
NZ,35686000,2018-11-01 00:00:00
MX,31239000,2018-11-01 00:00:00
NG,31216000,2018-11-01 00:00:00
FI,30166000,2018-11-01 00:00:00
HK,29330000,2018-11-01 00:00:00
NO,28910000,2018-11-01 00:00:00
DK,28786000,2018-11-01 00:00:00
AE,26498000,2018-11-01 00:00:00
BE,25711000,2018-11-01 00:00:00
UA,25574000,2018-11-01 00:00:00
KR,25414000,2018-11-01 00:00:00
RO,25261000,2018-11-01 00:00:00
GR,25185000,2018-11-01 00:00:00
TH,24648000,2018-11-01 00:00:00
CH,24547000,2018-11-01 00:00:00
BD,23245000,2018-11-01 00:00:00
IL,23235000,2018-11-01 00:00:00
TW,21959000,2018-11-01 00:00:00
AR,19620000,2018-11-01 00:00:00
--,19296000,2018-11-01 00:00:00
CZ,18631000,2018-11-01 00:00:00
PT,17946000,2018-11-01 00:00:00
AT,17898000,2018-11-01 00:00:00
HU,17580000,2018-11-01 00:00:00
VN,17550000,2018-11-01 00:00:00
BG,17260000,2018-11-01 00:00:00
SA,16554000,2018-11-01 00:00:00
RS,16261000,2018-11-01 00:00:00
HR,14942000,2018-11-01 00:00:00
EG,14496000,2018-11-01 00:00:00
KE,13791000,2018-11-01 00:00:00
LK,10700000,2018-11-01 00:00:00
SK,9518000,2018-11-01 00:00:00
AF,9406000,2018-11-01 00:00:00
CO,8707000,2018-11-01 00:00:00
CL,8538000,2018-11-01 00:00:00
SI,8344000,2018-11-01 00:00:00
LT,7767000,2018-11-01 00:00:00
NP,7672000,2018-11-01 00:00:00
GH,7286000,2018-11-01 00:00:00
EE,7151000,2018-11-01 00:00:00
PE,6253000,2018-11-01 00:00:00
MA,5628000,2018-11-01 00:00:00
AL,5551000,2018-11-01 00:00:00
QA,5392000,2018-11-01 00:00:00
LV,5062000,2018-11-01 00:00:00
BA,5013000,2018-11-01 00:00:00
LB,4974000,2018-11-01 00:00:00
ET,4933000,2018-11-01 00:00:00
MK,4807000,2018-11-01 00:00:00
KW,4759000,2018-11-01 00:00:00
PR,4710000,2018-11-01 00:00:00
TZ,4537000,2018-11-01 00:00:00
GE,4468000,2018-11-01 00:00:00
IQ,4280000,2018-11-01 00:00:00
MM,4062000,2018-11-01 00:00:00
VE,3712000,2018-11-01 00:00:00
DZ,3704000,2018-11-01 00:00:00
JM,3576000,2018-11-01 00:00:00
IS,3537000,2018-11-01 00:00:00
JO,3361000,2018-11-01 00:00:00
UG,3265000,2018-11-01 00:00:00
KZ,3229000,2018-11-01 00:00:00
TT,3223000,2018-11-01 00:00:00
OM,3207000,2018-11-01 00:00:00
MT,3157000,2018-11-01 00:00:00
BY,3076000,2018-11-01 00:00:00
AZ,3074000,2018-11-01 00:00:00
CR,3055000,2018-11-01 00:00:00
CY,2964000,2018-11-01 00:00:00
KH,2961000,2018-11-01 00:00:00
DO,2777000,2018-11-01 00:00:00
EC,2726000,2018-11-01 00:00:00
BH,2714000,2018-11-01 00:00:00
ZM,2583000,2018-11-01 00:00:00
MU,2536000,2018-11-01 00:00:00
TR,2529000,2018-11-01 00:00:00
LU,2481000,2018-11-01 00:00:00
PA,2403000,2018-11-01 00:00:00
ZW,2395000,2018-11-01 00:00:00
TN,2199000,2018-11-01 00:00:00
AM,1920000,2018-11-01 00:00:00
UY,1769000,2018-11-01 00:00:00
BN,1716000,2018-11-01 00:00:00
MN,1674000,2018-11-01 00:00:00
MD,1594000,2018-11-01 00:00:00
SD,1520000,2018-11-01 00:00:00
GT,1479000,2018-11-01 00:00:00
PS,1456000,2018-11-01 00:00:00
TM,1394000,2018-11-01 00:00:00
ME,1291000,2018-11-01 00:00:00
CM,1213000,2018-11-01 00:00:00
HN,1163000,2018-11-01 00:00:00
UZ,1136000,2018-11-01 00:00:00
SV,1111000,2018-11-01 00:00:00
BO,1104000,2018-11-01 00:00:00
NA,1052000,2018-11-01 00:00:00
SO,1035000,2018-11-01 00:00:00
BB,1021000,2018-11-01 00:00:00
BS,1012000,2018-11-01 00:00:00
MV,1012000,2018-11-01 00:00:00
BW,959000,2018-11-01 00:00:00
RW,927000,2018-11-01 00:00:00
JE,908000,2018-11-01 00:00:00
SY,888000,2018-11-01 00:00:00
MO,880000,2018-11-01 00:00:00
GY,879000,2018-11-01 00:00:00
IM,860000,2018-11-01 00:00:00
PY,857000,2018-11-01 00:00:00
LR,814000,2018-11-01 00:00:00
FJ,777000,2018-11-01 00:00:00
LY,748000,2018-11-01 00:00:00
KG,732000,2018-11-01 00:00:00
GU,673000,2018-11-01 00:00:00
MW,645000,2018-11-01 00:00:00
CD,578000,2018-11-01 00:00:00
MZ,577000,2018-11-01 00:00:00
CI,572000,2018-11-01 00:00:00
NI,534000,2018-11-01 00:00:00
AO,516000,2018-11-01 00:00:00
LA,507000,2018-11-01 00:00:00
BZ,505000,2018-11-01 00:00:00
BT,494000,2018-11-01 00:00:00
GG,492000,2018-11-01 00:00:00
SR,488000,2018-11-01 00:00:00
PG,476000,2018-11-01 00:00:00
SN,461000,2018-11-01 00:00:00
SL,455000,2018-11-01 00:00:00
YE,431000,2018-11-01 00:00:00
MG,388000,2018-11-01 00:00:00
HT,371000,2018-11-01 00:00:00
AG,361000,2018-11-01 00:00:00
CU,358000,2018-11-01 00:00:00
BM,355000,2018-11-01 00:00:00
AW,355000,2018-11-01 00:00:00
KY,354000,2018-11-01 00:00:00
LC,345000,2018-11-01 00:00:00
CW,337000,2018-11-01 00:00:00
GD,325000,2018-11-01 00:00:00
RE,325000,2018-11-01 00:00:00
BJ,316000,2018-11-01 00:00:00
LS,298000,2018-11-01 00:00:00
FO,293000,2018-11-01 00:00:00
DJ,293000,2018-11-01 00:00:00
GI,291000,2018-11-01 00:00:00
SZ,278000,2018-11-01 00:00:00
GM,259000,2018-11-01 00:00:00
SC,247000,2018-11-01 00:00:00
TJ,222000,2018-11-01 00:00:00
VI,211000,2018-11-01 00:00:00
SS,185000,2018-11-01 00:00:00
VC,178000,2018-11-01 00:00:00
GN,177000,2018-11-01 00:00:00
MQ,167000,2018-11-01 00:00:00
TG,157000,2018-11-01 00:00:00
GP,156000,2018-11-01 00:00:00
BF,155000,2018-11-01 00:00:00
SX,153000,2018-11-01 00:00:00
ML,145000,2018-11-01 00:00:00
XK,139000,2018-11-01 00:00:00
MC,128000,2018-11-01 00:00:00
KN,128000,2018-11-01 00:00:00
CV,123000,2018-11-01 00:00:00
MP,117000,2018-11-01 00:00:00
PF,115000,2018-11-01 00:00:00
BI,107000,2018-11-01 00:00:00
TC,107000,2018-11-01 00:00:00
DM,99000,2018-11-01 00:00:00
AX,94000,2018-11-01 00:00:00
NC,91000,2018-11-01 00:00:00
GL,89000,2018-11-01 00:00:00
GA,87000,2018-11-01 00:00:00
MR,86000,2018-11-01 00:00:00
TL,85000,2018-11-01 00:00:00
AD,84000,2018-11-01 00:00:00
NE,84000,2018-11-01 00:00:00
SB,82000,2018-11-01 00:00:00
WS,75000,2018-11-01 00:00:00
BQ,67000,2018-11-01 00:00:00
LI,63000,2018-11-01 00:00:00
VG,57000,2018-11-01 00:00:00
GF,56000,2018-11-01 00:00:00
AS,52000,2018-11-01 00:00:00
VU,50000,2018-11-01 00:00:00
CG,47000,2018-11-01 00:00:00
AI,40000,2018-11-01 00:00:00
FM,37000,2018-11-01 00:00:00
PW,35000,2018-11-01 00:00:00
CK,35000,2018-11-01 00:00:00
MH,30000,2018-11-01 00:00:00
TO,28000,2018-11-01 00:00:00
ER,24000,2018-11-01 00:00:00
TD,22000,2018-11-01 00:00:00
YT,22000,2018-11-01 00:00:00
GQ,22000,2018-11-01 00:00:00
MF,21000,2018-11-01 00:00:00
KI,20000,2018-11-01 00:00:00
SM,16000,2018-11-01 00:00:00
KM,14000,2018-11-01 00:00:00
BL,13000,2018-11-01 00:00:00
VA,12000,2018-11-01 00:00:00
FK,11000,2018-11-01 00:00:00
CF,11000,2018-11-01 00:00:00
MS,11000,2018-11-01 00:00:00
GW,10000,2018-11-01 00:00:00
ST,7000,2018-11-01 00:00:00
IO,7000,2018-11-01 00:00:00
PM,7000,2018-11-01 00:00:00
AQ,6000,2018-11-01 00:00:00
SH,6000,2018-11-01 00:00:00
NF,4000,2018-11-01 00:00:00
NR,4000,2018-11-01 00:00:00
KP,4000,2018-11-01 00:00:00
CX,4000,2018-11-01 00:00:00
NU,4000,2018-11-01 00:00:00
WF,3000,2018-11-01 00:00:00
CC,2000,2018-11-01 00:00:00
UM,1000,2018-11-01 00:00:00
TK,1000,2018-11-01 00:00:00
EH,1000,2018-11-01 00:00:00
US,3089544000,2018-12-01 00:00:00
GB,755767000,2018-12-01 00:00:00
IN,671042000,2018-12-01 00:00:00
CA,336156000,2018-12-01 00:00:00
IR,223408000,2018-12-01 00:00:00
AU,194875000,2018-12-01 00:00:00
DE,193171000,2018-12-01 00:00:00
PK,171526000,2018-12-01 00:00:00
CN,142357000,2018-12-01 00:00:00
PH,88767000,2018-12-01 00:00:00
FR,88389000,2018-12-01 00:00:00
NL,85875000,2018-12-01 00:00:00
ID,66524000,2018-12-01 00:00:00
IE,62747000,2018-12-01 00:00:00
MY,59259000,2018-12-01 00:00:00
RU,58960000,2018-12-01 00:00:00
SE,56102000,2018-12-01 00:00:00
IT,51913000,2018-12-01 00:00:00
SG,51247000,2018-12-01 00:00:00
ES,48480000,2018-12-01 00:00:00
JP,46937000,2018-12-01 00:00:00
BR,46484000,2018-12-01 00:00:00
PL,41785000,2018-12-01 00:00:00
ZA,36042000,2018-12-01 00:00:00
NZ,33684000,2018-12-01 00:00:00
MX,30632000,2018-12-01 00:00:00
FI,30126000,2018-12-01 00:00:00
DK,30092000,2018-12-01 00:00:00
UA,29605000,2018-12-01 00:00:00
AE,28304000,2018-12-01 00:00:00
IL,27560000,2018-12-01 00:00:00
HK,27386000,2018-12-01 00:00:00
NG,27306000,2018-12-01 00:00:00
NO,27021000,2018-12-01 00:00:00
RO,26251000,2018-12-01 00:00:00
GR,25987000,2018-12-01 00:00:00
TH,25967000,2018-12-01 00:00:00
BE,25764000,2018-12-01 00:00:00
KR,24877000,2018-12-01 00:00:00
CH,23911000,2018-12-01 00:00:00
TW,23265000,2018-12-01 00:00:00
BD,23073000,2018-12-01 00:00:00
--,20328000,2018-12-01 00:00:00
BG,20224000,2018-12-01 00:00:00
VN,19151000,2018-12-01 00:00:00
AR,18994000,2018-12-01 00:00:00
CZ,18422000,2018-12-01 00:00:00
PT,18385000,2018-12-01 00:00:00
HU,18198000,2018-12-01 00:00:00
AT,17046000,2018-12-01 00:00:00
RS,16640000,2018-12-01 00:00:00
SA,16418000,2018-12-01 00:00:00
HR,15016000,2018-12-01 00:00:00
EG,14830000,2018-12-01 00:00:00
KE,12214000,2018-12-01 00:00:00
LK,10494000,2018-12-01 00:00:00
SK,9497000,2018-12-01 00:00:00
AF,8989000,2018-12-01 00:00:00
NP,8633000,2018-12-01 00:00:00
CL,8274000,2018-12-01 00:00:00
SI,8103000,2018-12-01 00:00:00
LT,7763000,2018-12-01 00:00:00
CO,7707000,2018-12-01 00:00:00
GH,6695000,2018-12-01 00:00:00
EE,6678000,2018-12-01 00:00:00
PE,5795000,2018-12-01 00:00:00
AL,5573000,2018-12-01 00:00:00
ET,5465000,2018-12-01 00:00:00
QA,5447000,2018-12-01 00:00:00
MA,5335000,2018-12-01 00:00:00
LV,5131000,2018-12-01 00:00:00
BA,5060000,2018-12-01 00:00:00
TZ,5037000,2018-12-01 00:00:00
LB,4920000,2018-12-01 00:00:00
IQ,4907000,2018-12-01 00:00:00
KW,4898000,2018-12-01 00:00:00
PR,4715000,2018-12-01 00:00:00
MK,4700000,2018-12-01 00:00:00
MM,4570000,2018-12-01 00:00:00
GE,4548000,2018-12-01 00:00:00
DZ,3835000,2018-12-01 00:00:00
JO,3478000,2018-12-01 00:00:00
VE,3424000,2018-12-01 00:00:00
OM,3351000,2018-12-01 00:00:00
AZ,3308000,2018-12-01 00:00:00
IS,3276000,2018-12-01 00:00:00
KZ,3265000,2018-12-01 00:00:00
JM,3200000,2018-12-01 00:00:00
KH,3170000,2018-12-01 00:00:00
BY,3023000,2018-12-01 00:00:00
MT,2999000,2018-12-01 00:00:00
CY,2956000,2018-12-01 00:00:00
CR,2947000,2018-12-01 00:00:00
TT,2934000,2018-12-01 00:00:00
BH,2772000,2018-12-01 00:00:00
DO,2765000,2018-12-01 00:00:00
UG,2655000,2018-12-01 00:00:00
EC,2498000,2018-12-01 00:00:00
TR,2446000,2018-12-01 00:00:00
MU,2437000,2018-12-01 00:00:00
LU,2399000,2018-12-01 00:00:00
ZM,2373000,2018-12-01 00:00:00
TN,2166000,2018-12-01 00:00:00
PA,2017000,2018-12-01 00:00:00
ZW,1859000,2018-12-01 00:00:00
AM,1765000,2018-12-01 00:00:00
TM,1736000,2018-12-01 00:00:00
UY,1719000,2018-12-01 00:00:00
BN,1715000,2018-12-01 00:00:00
MN,1674000,2018-12-01 00:00:00
MD,1537000,2018-12-01 00:00:00
HN,1478000,2018-12-01 00:00:00
GT,1405000,2018-12-01 00:00:00
ME,1316000,2018-12-01 00:00:00
PS,1305000,2018-12-01 00:00:00
SD,1294000,2018-12-01 00:00:00
SO,1132000,2018-12-01 00:00:00
UZ,1127000,2018-12-01 00:00:00
BO,1076000,2018-12-01 00:00:00
CM,1065000,2018-12-01 00:00:00
BS,1047000,2018-12-01 00:00:00
SV,996000,2018-12-01 00:00:00
MV,979000,2018-12-01 00:00:00
JE,949000,2018-12-01 00:00:00
SY,911000,2018-12-01 00:00:00
IM,897000,2018-12-01 00:00:00
BB,895000,2018-12-01 00:00:00
NA,883000,2018-12-01 00:00:00
RW,859000,2018-12-01 00:00:00
KG,855000,2018-12-01 00:00:00
PY,844000,2018-12-01 00:00:00
MO,808000,2018-12-01 00:00:00
LY,759000,2018-12-01 00:00:00
BW,728000,2018-12-01 00:00:00
FJ,715000,2018-12-01 00:00:00
GY,697000,2018-12-01 00:00:00
GU,681000,2018-12-01 00:00:00
LR,633000,2018-12-01 00:00:00
CI,592000,2018-12-01 00:00:00
MW,576000,2018-12-01 00:00:00
LA,566000,2018-12-01 00:00:00
CD,548000,2018-12-01 00:00:00
GG,528000,2018-12-01 00:00:00
AO,518000,2018-12-01 00:00:00
NI,509000,2018-12-01 00:00:00
MZ,500000,2018-12-01 00:00:00
SR,495000,2018-12-01 00:00:00
YE,491000,2018-12-01 00:00:00
SN,472000,2018-12-01 00:00:00
BZ,440000,2018-12-01 00:00:00
BT,404000,2018-12-01 00:00:00
SL,403000,2018-12-01 00:00:00
KY,387000,2018-12-01 00:00:00
AW,385000,2018-12-01 00:00:00
BM,364000,2018-12-01 00:00:00
HT,355000,2018-12-01 00:00:00
PG,353000,2018-12-01 00:00:00
MG,349000,2018-12-01 00:00:00
AG,333000,2018-12-01 00:00:00
DJ,329000,2018-12-01 00:00:00
CW,328000,2018-12-01 00:00:00
LC,327000,2018-12-01 00:00:00
CU,311000,2018-12-01 00:00:00
FO,307000,2018-12-01 00:00:00
RE,293000,2018-12-01 00:00:00
BJ,286000,2018-12-01 00:00:00
GI,283000,2018-12-01 00:00:00
TJ,262000,2018-12-01 00:00:00
LS,247000,2018-12-01 00:00:00
GD,245000,2018-12-01 00:00:00
GM,233000,2018-12-01 00:00:00
SC,233000,2018-12-01 00:00:00
VI,227000,2018-12-01 00:00:00
SZ,221000,2018-12-01 00:00:00
TG,207000,2018-12-01 00:00:00
GN,184000,2018-12-01 00:00:00
SS,178000,2018-12-01 00:00:00
XK,164000,2018-12-01 00:00:00
MQ,154000,2018-12-01 00:00:00
BF,151000,2018-12-01 00:00:00
VC,146000,2018-12-01 00:00:00
ML,139000,2018-12-01 00:00:00
SX,138000,2018-12-01 00:00:00
GP,136000,2018-12-01 00:00:00
MP,125000,2018-12-01 00:00:00
TC,124000,2018-12-01 00:00:00
CV,123000,2018-12-01 00:00:00
MC,108000,2018-12-01 00:00:00
PF,106000,2018-12-01 00:00:00
KN,105000,2018-12-01 00:00:00
AD,104000,2018-12-01 00:00:00
BI,102000,2018-12-01 00:00:00
MR,95000,2018-12-01 00:00:00
AX,91000,2018-12-01 00:00:00
NC,86000,2018-12-01 00:00:00
GA,86000,2018-12-01 00:00:00
NE,82000,2018-12-01 00:00:00
DM,78000,2018-12-01 00:00:00
GL,76000,2018-12-01 00:00:00
BL,72000,2018-12-01 00:00:00
TL,72000,2018-12-01 00:00:00
BQ,66000,2018-12-01 00:00:00
LI,61000,2018-12-01 00:00:00
SB,60000,2018-12-01 00:00:00
GF,60000,2018-12-01 00:00:00
WS,58000,2018-12-01 00:00:00
AS,47000,2018-12-01 00:00:00
VG,44000,2018-12-01 00:00:00
VU,42000,2018-12-01 00:00:00
AI,39000,2018-12-01 00:00:00
CG,34000,2018-12-01 00:00:00
PW,34000,2018-12-01 00:00:00
TD,32000,2018-12-01 00:00:00
CK,30000,2018-12-01 00:00:00
FM,30000,2018-12-01 00:00:00
MF,25000,2018-12-01 00:00:00
TO,23000,2018-12-01 00:00:00
ER,23000,2018-12-01 00:00:00
MH,22000,2018-12-01 00:00:00
GQ,19000,2018-12-01 00:00:00
YT,19000,2018-12-01 00:00:00
KI,18000,2018-12-01 00:00:00
SM,16000,2018-12-01 00:00:00
KM,15000,2018-12-01 00:00:00
CF,12000,2018-12-01 00:00:00
GW,10000,2018-12-01 00:00:00
ST,10000,2018-12-01 00:00:00
FK,10000,2018-12-01 00:00:00
VA,8000,2018-12-01 00:00:00
MS,8000,2018-12-01 00:00:00
AQ,7000,2018-12-01 00:00:00
IO,7000,2018-12-01 00:00:00
PM,6000,2018-12-01 00:00:00
SH,5000,2018-12-01 00:00:00
NF,4000,2018-12-01 00:00:00
NR,3000,2018-12-01 00:00:00
CX,3000,2018-12-01 00:00:00
KP,3000,2018-12-01 00:00:00
NU,3000,2018-12-01 00:00:00
WF,3000,2018-12-01 00:00:00
CC,2000,2018-12-01 00:00:00
UM,1000,2018-12-01 00:00:00
TV,1000,2018-12-01 00:00:00
TK,1000,2018-12-01 00:00:00
US,3305556000,2019-01-01 00:00:00
GB,838023000,2019-01-01 00:00:00
IN,669003000,2019-01-01 00:00:00
CA,372015000,2019-01-01 00:00:00
IR,228040000,2019-01-01 00:00:00
AU,224912000,2019-01-01 00:00:00
DE,195944000,2019-01-01 00:00:00
PK,174411000,2019-01-01 00:00:00
CN,130660000,2019-01-01 00:00:00
PH,106323000,2019-01-01 00:00:00
NL,103487000,2019-01-01 00:00:00
FR,95943000,2019-01-01 00:00:00
IE,79555000,2019-01-01 00:00:00
ID,69383000,2019-01-01 00:00:00
SG,68816000,2019-01-01 00:00:00
RU,67861000,2019-01-01 00:00:00
IT,62071000,2019-01-01 00:00:00
SE,59488000,2019-01-01 00:00:00
MY,58774000,2019-01-01 00:00:00
ES,54116000,2019-01-01 00:00:00
BR,49546000,2019-01-01 00:00:00
PL,47938000,2019-01-01 00:00:00
ZA,42842000,2019-01-01 00:00:00
JP,40780000,2019-01-01 00:00:00
NZ,38272000,2019-01-01 00:00:00
MX,35674000,2019-01-01 00:00:00
DK,33473000,2019-01-01 00:00:00
FI,33043000,2019-01-01 00:00:00
NG,32626000,2019-01-01 00:00:00
NO,31256000,2019-01-01 00:00:00
RO,31241000,2019-01-01 00:00:00
BE,30417000,2019-01-01 00:00:00
GR,29584000,2019-01-01 00:00:00
AE,28821000,2019-01-01 00:00:00
HK,28591000,2019-01-01 00:00:00
CH,26876000,2019-01-01 00:00:00
TH,26799000,2019-01-01 00:00:00
IL,25033000,2019-01-01 00:00:00
BD,23753000,2019-01-01 00:00:00
KR,23471000,2019-01-01 00:00:00
--,22807000,2019-01-01 00:00:00
CZ,21174000,2019-01-01 00:00:00
AR,21073000,2019-01-01 00:00:00
HU,20563000,2019-01-01 00:00:00
BG,20206000,2019-01-01 00:00:00
AT,19852000,2019-01-01 00:00:00
PT,19558000,2019-01-01 00:00:00
TW,19422000,2019-01-01 00:00:00
RS,19296000,2019-01-01 00:00:00
VN,18181000,2019-01-01 00:00:00
UA,17897000,2019-01-01 00:00:00
HR,17210000,2019-01-01 00:00:00
SA,16610000,2019-01-01 00:00:00
EG,13296000,2019-01-01 00:00:00
KE,12573000,2019-01-01 00:00:00
LK,11016000,2019-01-01 00:00:00
SK,10300000,2019-01-01 00:00:00
SI,9590000,2019-01-01 00:00:00
CO,9061000,2019-01-01 00:00:00
CL,8813000,2019-01-01 00:00:00
NP,8538000,2019-01-01 00:00:00
LT,8234000,2019-01-01 00:00:00
AF,8039000,2019-01-01 00:00:00
EE,7265000,2019-01-01 00:00:00
GH,7259000,2019-01-01 00:00:00
PE,6231000,2019-01-01 00:00:00
AL,6163000,2019-01-01 00:00:00
QA,5887000,2019-01-01 00:00:00
BA,5872000,2019-01-01 00:00:00
ET,5715000,2019-01-01 00:00:00
MK,5657000,2019-01-01 00:00:00
MA,5535000,2019-01-01 00:00:00
TZ,5455000,2019-01-01 00:00:00
IQ,5290000,2019-01-01 00:00:00
LV,5287000,2019-01-01 00:00:00
LB,5249000,2019-01-01 00:00:00
PR,5204000,2019-01-01 00:00:00
MM,5065000,2019-01-01 00:00:00
GE,5048000,2019-01-01 00:00:00
KW,5036000,2019-01-01 00:00:00
KH,4541000,2019-01-01 00:00:00
IS,3873000,2019-01-01 00:00:00
DZ,3801000,2019-01-01 00:00:00
BY,3670000,2019-01-01 00:00:00
AZ,3620000,2019-01-01 00:00:00
JM,3567000,2019-01-01 00:00:00
VE,3548000,2019-01-01 00:00:00
MT,3488000,2019-01-01 00:00:00
CR,3479000,2019-01-01 00:00:00
TT,3404000,2019-01-01 00:00:00
CY,3322000,2019-01-01 00:00:00
OM,3255000,2019-01-01 00:00:00
KZ,3213000,2019-01-01 00:00:00
JO,3163000,2019-01-01 00:00:00
DO,3138000,2019-01-01 00:00:00
EC,2974000,2019-01-01 00:00:00
BH,2925000,2019-01-01 00:00:00
LU,2852000,2019-01-01 00:00:00
UG,2849000,2019-01-01 00:00:00
MU,2804000,2019-01-01 00:00:00
ZM,2620000,2019-01-01 00:00:00
TN,2258000,2019-01-01 00:00:00
TM,2181000,2019-01-01 00:00:00
PA,2154000,2019-01-01 00:00:00
TR,2098000,2019-01-01 00:00:00
ZW,2083000,2019-01-01 00:00:00
AM,1984000,2019-01-01 00:00:00
UY,1958000,2019-01-01 00:00:00
BN,1806000,2019-01-01 00:00:00
MN,1777000,2019-01-01 00:00:00
GT,1775000,2019-01-01 00:00:00
MD,1751000,2019-01-01 00:00:00
ME,1519000,2019-01-01 00:00:00
HN,1477000,2019-01-01 00:00:00
CM,1388000,2019-01-01 00:00:00
UZ,1188000,2019-01-01 00:00:00
BS,1186000,2019-01-01 00:00:00
SV,1178000,2019-01-01 00:00:00
MV,1112000,2019-01-01 00:00:00
BO,1094000,2019-01-01 00:00:00
SO,1071000,2019-01-01 00:00:00
BB,1054000,2019-01-01 00:00:00
JE,1051000,2019-01-01 00:00:00
PS,1003000,2019-01-01 00:00:00
SY,1003000,2019-01-01 00:00:00
NA,1001000,2019-01-01 00:00:00
RW,993000,2019-01-01 00:00:00
IM,974000,2019-01-01 00:00:00
GY,964000,2019-01-01 00:00:00
PY,963000,2019-01-01 00:00:00
BW,920000,2019-01-01 00:00:00
FJ,846000,2019-01-01 00:00:00
MO,824000,2019-01-01 00:00:00
CI,804000,2019-01-01 00:00:00
KG,804000,2019-01-01 00:00:00
LR,799000,2019-01-01 00:00:00
LY,745000,2019-01-01 00:00:00
GU,734000,2019-01-01 00:00:00
SD,734000,2019-01-01 00:00:00
SN,718000,2019-01-01 00:00:00
SL,662000,2019-01-01 00:00:00
MW,630000,2019-01-01 00:00:00
NI,626000,2019-01-01 00:00:00
GG,593000,2019-01-01 00:00:00
BZ,579000,2019-01-01 00:00:00
AO,575000,2019-01-01 00:00:00
SR,558000,2019-01-01 00:00:00
MZ,549000,2019-01-01 00:00:00
LA,535000,2019-01-01 00:00:00
YE,451000,2019-01-01 00:00:00
KY,432000,2019-01-01 00:00:00
CU,429000,2019-01-01 00:00:00
AW,410000,2019-01-01 00:00:00
BM,409000,2019-01-01 00:00:00
LC,404000,2019-01-01 00:00:00
BT,404000,2019-01-01 00:00:00
PG,397000,2019-01-01 00:00:00
HT,379000,2019-01-01 00:00:00
MG,378000,2019-01-01 00:00:00
AG,376000,2019-01-01 00:00:00
CW,373000,2019-01-01 00:00:00
DJ,350000,2019-01-01 00:00:00
FO,342000,2019-01-01 00:00:00
GI,333000,2019-01-01 00:00:00
BJ,324000,2019-01-01 00:00:00
RE,320000,2019-01-01 00:00:00
LS,305000,2019-01-01 00:00:00
SC,297000,2019-01-01 00:00:00
GD,293000,2019-01-01 00:00:00
VI,276000,2019-01-01 00:00:00
CD,274000,2019-01-01 00:00:00
SZ,273000,2019-01-01 00:00:00
GM,241000,2019-01-01 00:00:00
TJ,222000,2019-01-01 00:00:00
GN,198000,2019-01-01 00:00:00
TG,197000,2019-01-01 00:00:00
MQ,191000,2019-01-01 00:00:00
BF,184000,2019-01-01 00:00:00
SS,182000,2019-01-01 00:00:00
VC,181000,2019-01-01 00:00:00
XK,170000,2019-01-01 00:00:00
ML,168000,2019-01-01 00:00:00
GP,157000,2019-01-01 00:00:00
SX,155000,2019-01-01 00:00:00
CV,149000,2019-01-01 00:00:00
TC,144000,2019-01-01 00:00:00
MP,140000,2019-01-01 00:00:00
MC,135000,2019-01-01 00:00:00
AD,134000,2019-01-01 00:00:00
AX,130000,2019-01-01 00:00:00
PF,119000,2019-01-01 00:00:00
KN,119000,2019-01-01 00:00:00
BI,106000,2019-01-01 00:00:00
MR,106000,2019-01-01 00:00:00
NE,100000,2019-01-01 00:00:00
DM,98000,2019-01-01 00:00:00
NC,93000,2019-01-01 00:00:00
GL,92000,2019-01-01 00:00:00
GA,92000,2019-01-01 00:00:00
TL,88000,2019-01-01 00:00:00
BQ,76000,2019-01-01 00:00:00
